tau,[Energy Variance after Forward Protocol, Energy Variance after Wait Time, Energy Variance after Cyclic Protocol ]
39.4420605943766,[0.001417931010261302, 0.0014179309716737488, 6.412425088081665e-8]
43.287612810830616,[0.0014179388583460799, 0.0014179388199802127, 6.777095043384135e-8]
47.50810162102798,[0.0014179260227521252, 0.0014179259838145058, 6.65230290498971e-8]
52.140082879996896,[0.0014179773060487239, 0.0014179772675644337, 6.89176284510652e-8]
57.2236765935022,[0.0014179655784706195, 0.0014179655397377421, 7.258274392031553e-8]
62.802914418342596,[0.001417951695080441, 0.0014179516558376, 7.277563771882892e-8]
68.92612104349702,[0.0014179834654028621, 0.001417983426398281, 7.416672948781824e-8]
75.64633275546291,[0.001417987802794213, 0.001417987763802504, 7.650902671368255e-8]
83.02175681319753,[0.0014179986725201775, 0.0014179986342252183, 7.74141916806638e-8]
91.11627561154896,[0.0014180090735490287, 0.001418009035136178, 8.208826418227228e-8]
100.0,[0.0014181581348544242, 0.0014181580962240106, 2.3312411468446523e-7]
